TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
MIN,MIN vs. LAL,12/02/2024,W,12,23,7,19,36.8,3,8,37.5,6,8,75.0,3,7,10,2,3,4,1,6,3
LAL,LAL @ MIN,12/02/2024,L,12,20,8,17,47.1,0,5,0.0,4,4,100.0,1,9,10,6,6,0,0,5,-3
MIA,MIA @ BOS,12/02/2024,L,12,18,7,23,30.4,2,8,25.0,2,2,100.0,2,5,7,7,3,3,0,3,-7
NOP,NOP @ ATL,12/02/2024,L,12,26,11,28,39.3,4,13,30.8,0,1,0.0,6,8,14,6,5,3,3,7,-8
BKN,BKN @ CHI,12/02/2024,L,12,22,10,25,40.0,2,9,22.2,0,0,0.0,2,7,9,6,3,1,2,5,-14
MEM,MEM vs. IND,12/01/2024,W,12,40,15,24,62.5,7,12,58.3,3,3,100.0,2,10,12,10,4,3,2,5,17
BOS,BOS @ CLE,12/01/2024,L,12,35,12,23,52.2,7,13,53.8,4,4,100.0,3,9,12,5,4,4,3,3,14
NYK,NYK vs. NOP,12/01/2024,W,12,36,13,24,54.2,6,11,54.5,4,4,100.0,4,7,11,10,3,3,1,5,8
OKC,OKC @ HOU,12/01/2024,L,12,36,13,26,50.0,2,10,20.0,8,9,88.9,3,8,11,10,0,3,2,8,7
TOR,TOR vs. MIA,12/01/2024,W,12,33,14,24,58.3,1,6,16.7,4,4,100.0,1,8,9,10,3,2,1,7,6
ORL,ORL @ BKN,12/01/2024,W,12,25,8,16,50.0,3,8,37.5,6,8,75.0,1,8,9,5,5,3,3,6,6
LAL,LAL @ UTA,12/01/2024,W,12,28,9,18,50.0,1,7,14.3,9,11,81.8,0,9,9,6,1,1,1,6,3
SAS,SAS @ SAC,12/01/2024,W,12,34,13,20,65.0,6,12,50.0,2,2,100.0,0,7,7,8,4,1,2,2,2
LAC,LAC vs. DEN,12/01/2024,W,12,33,12,19,63.2,6,9,66.7,3,3,100.0,1,5,6,8,4,2,1,5,2
DAL,DAL @ POR,12/01/2024,W,12,39,14,21,66.7,7,9,77.8,4,5,80.0,2,4,6,10,3,3,0,3,0
POR,POR vs. DAL,12/01/2024,L,12,39,15,22,68.2,6,9,66.7,3,4,75.0,3,6,9,9,4,1,0,3,0
SAC,SAC vs. SAS,12/01/2024,L,12,32,13,27,48.1,4,10,40.0,2,2,100.0,4,6,10,8,2,1,1,5,-2
DEN,DEN @ LAC,12/01/2024,L,12,31,13,22,59.1,2,6,33.3,3,6,50.0,4,5,9,11,4,1,1,2,-2
UTA,UTA vs. LAL,12/01/2024,L,12,25,8,19,42.1,3,10,30.0,6,8,75.0,2,10,12,6,2,1,1,7,-3
MIA,MIA @ TOR,12/01/2024,L,12,27,8,18,44.4,2,8,25.0,9,11,81.8,2,8,10,2,5,2,1,3,-6
BKN,BKN vs. ORL,12/01/2024,L,12,19,8,19,42.1,2,5,40.0,1,1,100.0,1,5,6,4,6,1,0,10,-6
HOU,HOU vs. OKC,12/01/2024,W,12,29,6,17,35.3,2,9,22.2,15,17,88.2,1,11,12,3,4,0,2,8,-7
NOP,NOP @ NYK,12/01/2024,L,12,28,12,25,48.0,1,3,33.3,3,7,42.9,7,6,13,7,4,1,0,4,-8
CLE,CLE vs. BOS,12/01/2024,W,12,21,9,19,47.4,3,6,50.0,0,0,0.0,0,6,6,5,6,2,2,5,-14
IND,IND @ MEM,12/01/2024,L,12,23,9,24,37.5,2,10,20.0,3,4,75.0,4,6,10,6,4,4,1,3,-17
PHI,PHI @ DET,11/30/2024,W,12,32,13,25,52.0,2,10,20.0,4,6,66.7,5,9,14,6,0,3,3,4,15
GSW,GSW @ PHX,11/30/2024,L,12,29,10,25,40.0,3,5,60.0,6,6,100.0,4,11,15,7,2,3,0,4,10
CHA,CHA vs. ATL,11/30/2024,L,12,26,9,22,40.9,4,12,33.3,4,4,100.0,5,9,14,8,5,5,1,6,4
DAL,DAL @ UTA,11/30/2024,W,12,30,13,25,52.0,2,6,33.3,2,2,100.0,3,7,10,6,4,4,1,5,3
MIL,MIL vs. WAS,11/30/2024,W,12,29,11,25,44.0,4,9,44.4,3,4,75.0,3,7,10,6,4,4,1,2,1
WAS,WAS @ MIL,11/30/2024,L,12,28,12,23,52.2,1,7,14.3,3,3,100.0,2,9,11,7,5,2,0,6,-1
UTA,UTA vs. DAL,11/30/2024,L,12,27,8,20,40.0,4,11,36.4,7,8,87.5,3,6,9,5,4,3,3,2,-3
ATL,ATL @ CHA,11/30/2024,W,12,22,7,18,38.9,3,9,33.3,5,9,55.6,4,6,10,6,7,3,3,4,-4
PHX,PHX vs. GSW,11/30/2024,W,12,19,6,21,28.6,2,8,25.0,5,6,83.3,2,9,11,2,3,2,1,3,-10
DET,DET vs. PHI,11/30/2024,L,12,17,6,20,30.0,2,11,18.2,3,3,100.0,2,6,8,6,6,0,1,5,-15
ATL,ATL vs. CLE,11/29/2024,W,12,39,16,25,64.0,4,10,40.0,3,3,100.0,4,11,15,12,4,4,1,6,16
MIA,MIA vs. TOR,11/29/2024,W,12,38,13,23,56.5,7,12,58.3,5,6,83.3,1,10,11,12,3,3,0,6,15
ORL,ORL @ BKN,11/29/2024,W,12,35,13,22,59.1,6,8,75.0,3,6,50.0,2,8,10,10,3,5,4,7,13
POR,POR vs. SAC,11/29/2024,W,12,33,12,24,50.0,5,13,38.5,4,5,80.0,4,9,13,5,2,3,1,7,11
DET,DET @ IND,11/29/2024,W,12,29,11,21,52.4,5,11,45.5,2,2,100.0,3,9,12,8,4,3,0,3,9
NYK,NYK @ CHA,11/29/2024,W,12,25,8,22,36.4,3,11,27.3,6,7,85.7,3,9,12,5,5,2,2,5,2
LAC,LAC @ MIN,11/29/2024,L,12,21,10,26,38.5,1,6,16.7,0,1,0.0,2,9,11,6,3,7,1,1,2
NOP,NOP @ MEM,11/29/2024,L,12,26,6,25,24.0,2,4,50.0,12,14,85.7,8,8,16,3,3,3,4,6,1
LAL,LAL vs. OKC,11/29/2024,L,12,21,8,19,42.1,3,10,30.0,2,2,100.0,3,11,14,6,5,1,2,4,1
BOS,BOS @ CHI,11/29/2024,W,12,29,10,25,40.0,3,14,21.4,6,8,75.0,4,12,16,5,1,0,1,3,0
CHI,CHI vs. BOS,11/29/2024,L,12,29,12,24,50.0,3,11,27.3,2,3,66.7,0,10,10,7,0,1,1,6,0
MEM,MEM vs. NOP,11/29/2024,W,12,25,10,27,37.0,3,10,30.0,2,4,50.0,9,10,19,7,5,1,2,7,-1
OKC,OKC @ LAL,11/29/2024,W,12,20,8,23,34.8,3,11,27.3,1,1,100.0,2,7,9,4,3,3,2,2,-1
CHA,CHA vs. NYK,11/29/2024,L,12,23,8,23,34.8,3,13,23.1,4,4,100.0,5,9,14,5,4,2,1,8,-2
MIN,MIN vs. LAC,11/29/2024,W,12,19,8,18,44.4,3,8,37.5,0,1,0.0,1,11,12,8,9,3,2,4,-2
IND,IND vs. DET,11/29/2024,L,12,20,9,19,47.4,1,7,14.3,1,2,50.0,2,5,7,5,4,2,1,3,-9
SAC,SAC @ POR,11/29/2024,L,12,22,6,17,35.3,2,8,25.0,8,9,88.9,1,6,7,5,4,1,1,4,-11
BKN,BKN vs. ORL,11/29/2024,L,12,22,7,17,41.2,2,5,40.0,6,7,85.7,2,9,11,4,7,1,2,5,-13
TOR,TOR @ MIA,11/29/2024,L,12,23,8,21,38.1,2,8,25.0,5,6,83.3,2,9,11,5,5,2,0,5,-15
CLE,CLE @ ATL,11/29/2024,L,12,23,8,19,42.1,3,6,50.0,4,4,100.0,0,4,4,4,4,2,0,4,-16
MIN,MIN vs. SAC,11/27/2024,L,12,29,9,19,47.4,5,10,50.0,6,7,85.7,0,12,12,8,1,3,3,4,17
DEN,DEN @ UTA,11/27/2024,W,12,37,14,21,66.7,3,7,42.9,6,8,75.0,1,7,8,10,2,2,3,4,14
TOR,TOR @ NOP,11/27/2024,W,12,31,12,22,54.5,5,12,41.7,2,7,28.6,3,14,17,10,5,1,1,2,14
BKN,BKN @ PHX,11/27/2024,W,12,33,12,21,57.1,4,9,44.4,5,6,83.3,2,9,11,10,4,4,0,6,12
IND,IND vs. POR,11/27/2024,W,12,36,14,24,58.3,5,8,62.5,3,3,100.0,4,9,13,10,3,2,6,5,11
GSW,GSW vs. OKC,11/27/2024,L,12,33,13,25,52.0,5,12,41.7,2,4,50.0,5,8,13,9,1,2,2,2,11
MEM,MEM vs. DET,11/27/2024,W,12,33,13,23,56.5,5,13,38.5,2,3,66.7,1,9,10,10,3,2,2,5,9
ATL,ATL @ CLE,11/27/2024,W,12,37,14,24,58.3,6,10,60.0,3,5,60.0,4,11,15,12,4,1,1,6,6
MIA,MIA @ CHA,11/27/2024,W,12,25,7,16,43.8,6,12,50.0,5,6,83.3,1,12,13,5,7,1,1,3,6
LAL,LAL @ SAS,11/27/2024,W,12,34,13,22,59.1,3,10,30.0,5,5,100.0,1,9,10,10,1,2,1,4,4
NYK,NYK @ DAL,11/27/2024,L,12,33,12,22,54.5,3,8,37.5,6,8,75.0,2,5,7,7,2,0,1,5,3
CHI,CHI @ ORL,11/27/2024,L,12,34,14,26,53.8,2,12,16.7,4,5,80.0,2,10,12,10,3,3,2,5,2
HOU,HOU @ PHI,11/27/2024,W,12,33,10,17,58.8,4,10,40.0,9,10,90.0,2,7,9,7,6,2,2,7,2
LAC,LAC @ WAS,11/27/2024,W,12,27,9,21,42.9,3,8,37.5,6,7,85.7,3,11,14,6,6,6,0,6,2
ORL,ORL vs. CHI,11/27/2024,W,12,32,12,24,50.0,2,8,25.0,6,6,100.0,1,9,10,8,4,3,1,4,-2
PHI,PHI vs. HOU,11/27/2024,L,12,31,9,17,52.9,5,9,55.6,8,12,66.7,2,5,7,2,3,4,0,6,-2
WAS,WAS vs. LAC,11/27/2024,L,12,25,8,20,40.0,5,13,38.5,4,6,66.7,1,8,9,7,6,4,1,5,-2
DAL,DAL vs. NYK,11/27/2024,W,12,30,12,19,63.2,2,4,50.0,4,8,50.0,2,6,8,7,2,1,0,8,-3
SAS,SAS vs. LAL,11/27/2024,L,12,30,10,23,43.5,5,14,35.7,5,5,100.0,4,8,12,9,4,1,1,5,-4
CLE,CLE vs. ATL,11/27/2024,L,12,31,11,25,44.0,3,10,30.0,6,7,85.7,4,6,10,7,2,4,1,3,-6
CHA,CHA vs. MIA,11/27/2024,L,12,19,8,27,29.6,1,13,7.7,2,4,50.0,6,5,11,4,3,4,1,6,-6
DET,DET @ MEM,11/27/2024,L,12,24,9,21,42.9,4,12,33.3,2,3,66.7,1,10,11,5,6,1,1,4,-9
POR,POR @ IND,11/27/2024,L,12,25,9,21,42.9,3,6,50.0,4,5,80.0,2,5,7,6,3,1,3,5,-11
OKC,OKC @ GSW,11/27/2024,W,12,22,9,19,47.4,4,9,44.4,0,2,0.0,2,7,9,7,4,1,2,6,-11
PHX,PHX vs. BKN,11/27/2024,L,12,21,7,17,41.2,3,7,42.9,4,4,100.0,0,8,8,4,7,1,0,7,-12
UTA,UTA vs. DEN,11/27/2024,L,12,23,8,24,33.3,3,9,33.3,4,4,100.0,7,6,13,7,7,1,1,5,-14
NOP,NOP vs. TOR,11/27/2024,L,12,17,6,28,21.4,3,10,30.0,2,2,100.0,4,7,11,4,2,4,0,5,-14
SAC,SAC @ MIN,11/27/2024,W,12,12,5,18,27.8,0,7,0.0,2,2,100.0,0,10,10,2,5,1,0,6,-17
PHX,PHX vs. LAL,11/26/2024,W,12,36,14,23,60.9,5,10,50.0,3,3,100.0,1,11,12,8,1,2,1,4,18
MIA,MIA vs. MIL,11/26/2024,L,12,29,11,25,44.0,4,11,36.4,3,3,100.0,5,5,10,8,1,1,0,6,9
MIN,MIN vs. HOU,11/26/2024,L,12,31,13,24,54.2,2,8,25.0,3,3,100.0,4,6,10,8,3,2,1,5,4
SAS,SAS @ UTA,11/26/2024,W,12,30,9,21,42.9,4,9,44.4,8,9,88.9,3,8,11,4,4,2,1,5,3
CHI,CHI @ WAS,11/26/2024,W,12,35,14,22,63.6,7,11,63.6,0,0,0.0,0,9,9,10,4,1,1,11,1
WAS,WAS vs. CHI,11/26/2024,L,12,34,8,17,47.1,3,7,42.9,15,19,78.9,1,5,6,6,1,2,0,2,-1
UTA,UTA vs. SAS,11/26/2024,L,12,27,10,21,47.6,3,8,37.5,4,5,80.0,1,6,7,7,5,3,2,6,-3
HOU,HOU @ MIN,11/26/2024,W,12,27,11,23,47.8,2,7,28.6,3,3,100.0,1,6,7,6,2,3,1,4,-4
MIL,MIL @ MIA,11/26/2024,W,12,20,6,13,46.2,3,9,33.3,5,6,83.3,1,7,8,3,5,0,1,3,-9
LAL,LAL @ PHX,11/26/2024,L,12,18,6,21,28.6,2,11,18.2,4,5,80.0,2,8,10,5,3,1,0,4,-18
OKC,OKC @ SAC,11/25/2024,W,12,34,12,20,60.0,4,8,50.0,6,8,75.0,3,9,12,5,5,0,1,5,12
TOR,TOR @ DET,11/25/2024,L,12,32,14,32,43.8,4,9,44.4,0,0,0.0,9,8,17,9,2,2,1,5,8
LAC,LAC @ BOS,11/25/2024,L,12,29,13,21,61.9,3,7,42.9,0,0,0.0,3,13,16,7,6,2,2,2,8
DAL,DAL @ ATL,11/25/2024,W,12,35,14,26,53.8,4,10,40.0,3,4,75.0,4,13,17,7,3,1,3,2,7
MEM,MEM vs. POR,11/25/2024,W,12,27,6,19,31.6,2,9,22.2,13,17,76.5,4,12,16,5,2,4,3,3,6
BKN,BKN @ GSW,11/25/2024,W,12,29,11,20,55.0,5,13,38.5,2,2,100.0,1,8,9,4,4,2,1,6,4
NYK,NYK @ DEN,11/25/2024,W,12,37,14,23,60.9,6,10,60.0,3,3,100.0,2,7,9,14,3,1,1,8,3
IND,IND vs. NOP,11/25/2024,W,12,28,10,25,40.0,5,14,35.7,3,5,60.0,3,6,9,8,2,5,1,2,2
CHA,CHA vs. ORL,11/25/2024,L,12,16,5,20,25.0,0,8,0.0,6,6,100.0,5,16,21,2,7,0,2,4,0
ORL,ORL @ CHA,11/25/2024,W,12,16,6,27,22.2,2,13,15.4,2,4,50.0,3,8,11,3,0,3,4,5,0
NOP,NOP @ IND,11/25/2024,L,12,26,12,19,63.2,2,6,33.3,0,2,0.0,2,11,13,9,8,2,2,4,-2
DEN,DEN vs. NYK,11/25/2024,L,12,34,12,25,48.0,2,7,28.6,8,9,88.9,4,4,8,7,2,0,2,2,-3
GSW,GSW vs. BKN,11/25/2024,L,12,25,8,21,38.1,3,10,30.0,6,6,100.0,1,8,9,3,5,3,0,2,-4
POR,POR @ MEM,11/25/2024,L,12,21,9,27,33.3,2,13,15.4,1,3,33.3,6,8,14,6,5,2,0,8,-6
ATL,ATL vs. DAL,11/25/2024,L,12,28,12,28,42.9,4,11,36.4,0,0,0.0,3,6,9,9,2,1,1,3,-7
DET,DET vs. TOR,11/25/2024,W,12,24,8,19,42.1,4,12,33.3,4,7,57.1,2,7,9,6,3,1,1,4,-8
BOS,BOS vs. LAC,11/25/2024,W,12,21,7,19,36.8,4,10,40.0,3,4,75.0,0,5,5,6,3,4,0,2,-8
SAC,SAC vs. OKC,11/25/2024,L,12,22,9,21,42.9,1,8,12.5,3,5,60.0,3,3,6,6,5,2,0,10,-12
LAC,LAC @ PHI,11/24/2024,W,12,35,12,17,70.6,3,6,50.0,8,9,88.9,2,6,8,9,3,4,0,4,13
SAC,SAC vs. BKN,11/24/2024,L,12,31,13,21,61.9,1,4,25.0,4,5,80.0,3,13,16,6,5,1,4,6,8
BOS,BOS vs. MIN,11/24/2024,W,12,29,11,24,45.8,6,16,37.5,1,1,100.0,2,8,10,7,2,2,5,9,8
IND,IND vs. WAS,11/24/2024,W,12,35,11,20,55.0,5,8,62.5,8,8,100.0,2,6,8,7,3,5,0,7,7
TOR,TOR @ CLE,11/24/2024,L,12,35,13,23,56.5,4,6,66.7,5,10,50.0,3,9,12,9,5,2,2,5,4
DAL,DAL @ MIA,11/24/2024,L,12,33,11,25,44.0,3,9,33.3,8,11,72.7,4,8,12,8,2,3,1,2,0
MIA,MIA vs. DAL,11/24/2024,W,12,33,13,24,54.2,5,10,50.0,2,2,100.0,1,11,12,10,4,2,2,7,0
CLE,CLE vs. TOR,11/24/2024,W,12,31,12,26,46.2,4,11,36.4,3,4,75.0,5,7,12,6,6,3,1,6,-4
WAS,WAS @ IND,11/24/2024,L,12,28,8,16,50.0,4,10,40.0,8,10,80.0,3,7,10,7,7,2,0,5,-7
BKN,BKN @ SAC,11/24/2024,W,12,23,8,20,40.0,3,9,33.3,4,6,66.7,0,4,4,6,2,3,0,5,-8
MIN,MIN @ BOS,11/24/2024,L,12,21,5,21,23.8,2,10,20.0,9,10,90.0,2,9,11,2,2,0,0,3,-8
PHI,PHI vs. LAC,11/24/2024,L,12,22,7,17,41.2,3,6,50.0,5,5,100.0,4,3,7,5,6,1,0,4,-13
DEN,DEN @ LAL,11/23/2024,W,12,37,15,22,68.2,5,9,55.6,2,3,66.7,2,12,14,11,5,2,0,6,22
MEM,MEM @ CHI,11/23/2024,W,12,45,18,28,64.3,6,11,54.5,3,5,60.0,3,9,12,12,2,2,1,6,7
ORL,ORL vs. DET,11/23/2024,W,12,32,12,26,46.2,5,14,35.7,3,4,75.0,3,5,8,7,2,5,4,5,6
NYK,NYK @ UTA,11/23/2024,L,12,27,10,26,38.5,5,14,35.7,2,2,100.0,3,11,14,8,3,3,3,6,6
MIL,MIL vs. CHA,11/23/2024,W,12,37,13,23,56.5,7,12,58.3,4,4,100.0,2,9,11,7,4,1,2,6,3
SAS,SAS vs. GSW,11/23/2024,W,12,33,12,19,63.2,3,9,33.3,6,7,85.7,2,8,10,8,3,1,2,3,2
HOU,HOU vs. POR,11/23/2024,L,12,21,7,21,33.3,2,8,25.0,5,6,83.3,2,12,14,3,4,2,2,1,0
POR,POR @ HOU,11/23/2024,W,12,21,8,23,34.8,5,13,38.5,0,0,0.0,2,10,12,4,5,2,4,6,0
GSW,GSW @ SAS,11/23/2024,L,12,31,12,25,48.0,4,10,40.0,3,3,100.0,4,5,9,10,2,1,0,6,-2
CHA,CHA @ MIL,11/23/2024,L,12,34,11,20,55.0,6,11,54.5,6,7,85.7,1,8,9,5,4,1,1,4,-3
DET,DET @ ORL,11/23/2024,L,12,26,8,17,47.1,3,6,50.0,7,8,87.5,2,9,11,3,5,0,1,4,-6
UTA,UTA vs. NYK,11/23/2024,W,12,21,7,24,29.2,2,6,33.3,5,6,83.3,4,12,16,4,4,3,0,4,-6
CHI,CHI vs. MEM,11/23/2024,L,12,38,13,25,52.0,6,15,40.0,6,7,85.7,3,5,8,7,3,1,3,3,-7
LAL,LAL vs. DEN,11/23/2024,L,12,15,5,20,25.0,2,8,25.0,3,4,75.0,2,5,7,3,6,3,0,4,-22
DEN,DEN vs. DAL,11/22/2024,L,12,36,14,22,63.6,3,7,42.9,5,9,55.6,5,10,15,10,1,1,3,1,14
SAC,SAC @ LAC,11/22/2024,L,12,35,13,20,65.0,3,6,50.0,6,8,75.0,3,10,13,4,5,2,2,3,10
CHI,CHI vs. ATL,11/22/2024,W,12,41,15,20,75.0,6,11,54.5,5,5,100.0,1,7,8,10,5,2,5,4,8
BOS,BOS @ WAS,11/22/2024,W,12,26,7,22,31.8,2,11,18.2,10,12,83.3,7,6,13,4,3,3,3,5,5
GSW,GSW @ NOP,11/22/2024,W,12,25,8,18,44.4,1,8,12.5,8,9,88.9,2,12,14,4,5,0,2,7,4
HOU,HOU vs. POR,11/22/2024,W,12,31,12,26,46.2,4,9,44.4,3,6,50.0,6,8,14,9,4,4,1,8,3
BKN,BKN @ PHI,11/22/2024,L,12,27,9,18,50.0,4,11,36.4,5,5,100.0,1,7,8,7,6,1,1,4,1
MIL,MIL vs. IND,11/22/2024,W,12,35,12,22,54.5,4,10,40.0,7,7,100.0,3,7,10,8,8,3,2,4,0
IND,IND @ MIL,11/22/2024,L,12,35,14,26,53.8,2,7,28.6,5,6,83.3,4,7,11,10,5,5,2,6,0
PHI,PHI vs. BKN,11/22/2024,W,12,26,10,23,43.5,3,9,33.3,3,4,75.0,4,5,9,6,4,4,3,4,-1
POR,POR @ HOU,11/22/2024,L,12,28,8,22,36.4,3,9,33.3,9,10,90.0,3,10,13,5,5,2,1,5,-3
NOP,NOP vs. GSW,11/22/2024,L,12,21,8,24,33.3,1,8,12.5,4,7,57.1,6,7,13,5,2,2,2,6,-4
WAS,WAS vs. BOS,11/22/2024,L,12,21,9,19,47.4,1,2,50.0,2,4,50.0,2,6,8,5,5,0,1,8,-5
ATL,ATL @ CHI,11/22/2024,L,12,33,13,27,48.1,3,8,37.5,4,4,100.0,3,4,7,9,2,4,0,3,-8
LAC,LAC vs. SAC,11/22/2024,W,12,25,10,23,43.5,4,13,30.8,1,1,100.0,3,3,6,7,6,4,1,7,-10
DAL,DAL @ DEN,11/22/2024,W,12,22,9,24,37.5,3,7,42.9,1,2,50.0,3,6,9,4,2,1,0,6,-14
SAS,SAS vs. UTA,11/21/2024,W,12,34,9,22,40.9,1,5,20.0,15,20,75.0,5,12,17,9,4,3,4,6,12
CHA,CHA vs. DET,11/21/2024,W,12,30,12,23,52.2,5,11,45.5,1,2,50.0,2,5,7,5,1,5,0,3,10
ORL,ORL @ LAL,11/21/2024,W,12,29,10,20,50.0,5,12,41.7,4,4,100.0,2,13,15,9,3,2,1,4,8
MIN,MIN @ TOR,11/21/2024,L,12,28,10,24,41.7,3,9,33.3,5,5,100.0,4,7,11,4,2,2,2,7,3
TOR,TOR vs. MIN,11/21/2024,W,12,25,7,14,50.0,1,5,20.0,10,12,83.3,1,8,9,4,5,1,0,4,-3
LAL,LAL vs. ORL,11/21/2024,L,12,21,8,22,36.4,2,8,25.0,3,4,75.0,1,7,8,4,2,1,1,2,-8
DET,DET @ CHA,11/21/2024,L,12,20,7,20,35.0,4,11,36.4,2,2,100.0,6,7,13,6,7,1,2,4,-10
UTA,UTA @ SAS,11/21/2024,L,12,22,6,23,26.1,0,5,0.0,10,11,90.9,3,9,12,2,7,2,3,11,-12
CLE,CLE vs. NOP,11/20/2024,W,12,36,13,24,54.2,4,12,33.3,6,7,85.7,6,14,20,8,4,3,4,4,18
HOU,HOU vs. IND,11/20/2024,W,12,36,13,24,54.2,5,13,38.5,5,8,62.5,1,11,12,9,2,4,0,2,12
ATL,ATL @ GSW,11/20/2024,L,12,33,12,31,38.7,4,12,33.3,5,5,100.0,8,11,19,9,2,4,2,7,10
LAC,LAC vs. ORL,11/20/2024,W,12,30,11,17,64.7,1,3,33.3,7,7,100.0,3,10,13,4,6,1,0,6,9
CHI,CHI @ MIL,11/20/2024,L,12,33,13,24,54.2,7,12,58.3,0,0,0.0,2,8,10,9,4,2,0,6,4
POR,POR @ OKC,11/20/2024,L,12,25,7,15,46.7,5,8,62.5,6,8,75.0,3,10,13,4,7,1,2,5,2
PHX,PHX vs. NYK,11/20/2024,L,12,35,12,25,48.0,6,16,37.5,5,5,100.0,4,6,10,9,1,1,0,6,1
PHI,PHI @ MEM,11/20/2024,L,12,28,9,18,50.0,4,8,50.0,6,6,100.0,2,9,11,7,6,1,4,8,1
NYK,NYK @ PHX,11/20/2024,W,12,34,10,20,50.0,6,12,50.0,8,8,100.0,3,6,9,7,3,1,0,4,-1
MEM,MEM vs. PHI,11/20/2024,W,12,27,6,20,30.0,3,9,33.3,12,12,100.0,2,6,8,4,3,3,2,6,-1
OKC,OKC vs. POR,11/20/2024,W,12,23,8,27,29.6,2,10,20.0,5,5,100.0,8,4,12,3,2,3,1,5,-2
MIL,MIL vs. CHI,11/20/2024,W,12,29,12,18,66.7,1,5,20.0,4,9,44.4,1,6,7,7,3,2,0,2,-4
ORL,ORL @ LAC,11/20/2024,L,12,21,7,21,33.3,2,8,25.0,5,6,83.3,1,3,4,6,1,3,0,6,-9
GSW,GSW vs. ATL,11/20/2024,W,12,23,8,20,40.0,2,7,28.6,5,8,62.5,1,8,9,7,6,1,3,5,-10
IND,IND @ HOU,11/20/2024,L,12,24,10,21,47.6,3,8,37.5,1,2,50.0,0,9,9,8,6,1,0,4,-12
NOP,NOP @ CLE,11/20/2024,L,12,18,7,23,30.4,0,5,0.0,4,8,50.0,4,5,9,4,3,3,1,5,-18
DAL,DAL vs. NOP,11/19/2024,W,12,34,13,27,48.1,5,10,50.0,3,4,75.0,7,10,17,8,3,2,1,4,16
SAS,SAS vs. OKC,11/19/2024,W,12,33,11,24,45.8,6,12,50.0,5,7,71.4,3,12,15,8,1,1,0,2,13
CLE,CLE @ BOS,11/19/2024,L,12,40,17,26,65.4,3,6,50.0,3,3,100.0,2,9,11,13,0,1,0,4,12
LAL,LAL vs. UTA,11/19/2024,W,12,40,12,17,70.6,7,10,70.0,9,11,81.8,0,6,6,11,4,1,0,2,9
BKN,BKN vs. CHA,11/19/2024,W,12,31,11,20,55.0,4,10,40.0,5,8,62.5,3,6,9,7,6,3,2,10,3
DEN,DEN @ MEM,11/19/2024,W,12,24,10,26,38.5,2,7,28.6,2,3,66.7,4,15,19,4,5,3,1,8,3
CHA,CHA @ BKN,11/19/2024,L,12,28,7,18,38.9,4,8,50.0,10,11,90.9,2,6,8,3,6,2,1,5,-3
MEM,MEM vs. DEN,11/19/2024,L,12,21,7,24,29.2,2,13,15.4,5,10,50.0,4,9,13,4,4,4,3,4,-3
UTA,UTA @ LAL,11/19/2024,L,12,31,13,20,65.0,3,7,42.9,2,2,100.0,0,5,5,10,5,1,0,7,-9
BOS,BOS vs. CLE,11/19/2024,W,12,28,10,21,47.6,5,10,50.0,3,4,75.0,2,6,8,9,4,0,1,4,-12
OKC,OKC @ SAS,11/19/2024,L,12,20,8,26,30.8,3,15,20.0,1,2,50.0,5,9,14,4,2,1,2,6,-13
NOP,NOP @ DAL,11/19/2024,L,12,18,6,19,31.6,2,7,28.6,4,5,80.0,2,7,9,3,6,3,0,5,-16
MIA,MIA vs. PHI,11/18/2024,W,12,35,11,23,47.8,7,13,53.8,6,6,100.0,2,12,14,8,1,3,1,6,19
NYK,NYK vs. WAS,11/18/2024,W,12,36,13,22,59.1,5,10,50.0,5,5,100.0,3,8,11,10,1,1,0,3,15
HOU,HOU @ MIL,11/18/2024,L,12,35,13,27,48.1,3,10,30.0,6,6,100.0,4,10,14,6,1,2,2,7,9
GSW,GSW @ LAC,11/18/2024,L,12,27,10,24,41.7,6,14,42.9,1,2,50.0,3,11,14,10,3,3,0,2,8
SAC,SAC vs. ATL,11/18/2024,L,12,27,9,17,52.9,5,11,45.5,4,6,66.7,0,7,7,7,3,4,1,4,2
TOR,TOR vs. IND,11/18/2024,W,12,27,11,17,64.7,3,6,50.0,2,2,100.0,2,13,15,6,10,1,2,9,2
CHI,CHI @ DET,11/18/2024,W,12,28,10,23,43.5,4,10,40.0,4,6,66.7,2,10,12,4,3,1,0,4,0
DET,DET vs. CHI,11/18/2024,L,12,28,9,28,32.1,4,13,30.8,6,6,100.0,6,11,17,7,1,1,2,6,0
PHX,PHX vs. ORL,11/18/2024,L,12,20,7,21,33.3,2,11,18.2,4,7,57.1,3,10,13,4,1,1,1,4,0
ORL,ORL @ PHX,11/18/2024,W,12,20,8,21,38.1,3,9,33.3,1,2,50.0,3,12,15,7,2,0,3,6,0
IND,IND @ TOR,11/18/2024,L,12,25,7,21,33.3,3,9,33.3,8,8,100.0,1,4,5,5,2,7,1,2,-2
ATL,ATL @ SAC,11/18/2024,W,12,25,10,19,52.6,5,8,62.5,0,0,0.0,1,7,8,9,6,1,0,5,-2
LAC,LAC vs. GSW,11/18/2024,W,12,19,6,19,31.6,2,7,28.6,5,5,100.0,1,11,12,5,4,2,1,1,-8
