KEY,(H)PTS,(H)FGM,(H)FGA,(H)3PM,(H)3PA,(H)FTM,(H)FTA,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)PTS,(A)FGM,(A)FGA,(A)3PM,(A)3PA,(A)FTM,(A)FTA,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-,total_score,score_diff,abs_score_diff,total_pts_q123,pace,h_fg_pct,a_fg_pct,h_3p_pct,a_3p_pct,h_ft_pct,a_ft_pct,posted_total,season,under
NOP-SAC-10/29/2021,72.0,30.0,76.0,5.0,25.0,7.0,15.0,11.0,30.0,41.0,10.0,7.0,6.0,4.0,13.0,-5.0,77.0,29.0,61.0,8.0,22.0,11.0,12.0,1.0,34.0,35.0,16.0,10.0,3.0,5.0,15.0,5.0,222.0,-5.0,5.0,149.0,137.0,0.39473684210526316,0.47540983606557374,0.2,0.36363636363636365,0.4666666666666667,0.9166666666666666,221.0,2022,0.0
LAL-CLE-10/29/2021,88.0,36.0,66.0,7.0,20.0,9.0,10.0,10.0,20.0,30.0,19.0,17.0,8.0,5.0,13.0,3.0,85.0,33.0,69.0,9.0,25.0,10.0,14.0,14.0,16.0,30.0,25.0,13.0,7.0,0.0,12.0,-3.0,214.0,3.0,3.0,173.0,135.0,0.5454545454545454,0.4782608695652174,0.35,0.36,0.9,0.7142857142857143,221.5,2022,1.0
TOR-ORL-10/29/2021,77.0,30.0,67.0,4.0,22.0,13.0,17.0,9.0,26.0,35.0,9.0,6.0,7.0,1.0,9.0,-1.0,78.0,32.0,68.0,10.0,24.0,4.0,8.0,10.0,27.0,37.0,20.0,12.0,1.0,4.0,19.0,1.0,219.0,-1.0,1.0,155.0,135.0,0.44776119402985076,0.47058823529411764,0.18181818181818182,0.4166666666666667,0.7647058823529411,0.5,206.5,2022,0.0
POR-LAC-10/29/2021,76.0,27.0,74.0,14.0,31.0,8.0,13.0,12.0,37.0,49.0,14.0,12.0,6.0,4.0,14.0,9.0,67.0,24.0,64.0,13.0,33.0,6.0,10.0,3.0,31.0,34.0,15.0,11.0,6.0,5.0,11.0,-9.0,203.0,9.0,9.0,143.0,138.0,0.36486486486486486,0.375,0.45161290322580644,0.3939393939393939,0.6153846153846154,0.6,223.5,2022,1.0
HOU-UTA-10/28/2021,72.0,23.0,71.0,9.0,35.0,17.0,19.0,11.0,21.0,32.0,10.0,9.0,5.0,2.0,17.0,-20.0,92.0,32.0,66.0,12.0,35.0,16.0,21.0,9.0,35.0,44.0,19.0,13.0,6.0,2.0,18.0,20.0,213.0,-20.0,20.0,164.0,137.0,0.323943661971831,0.48484848484848486,0.2571428571428571,0.34285714285714286,0.8947368421052632,0.7619047619047619,222.5,2022,1.0
DAL-SAS-10/28/2021,76.0,30.0,72.0,14.0,39.0,2.0,7.0,8.0,26.0,34.0,14.0,8.0,4.0,5.0,12.0,0.0,76.0,29.0,63.0,10.0,24.0,8.0,12.0,8.0,31.0,39.0,17.0,12.0,4.0,9.0,11.0,0.0,203.0,0.0,0.0,152.0,135.0,0.4166666666666667,0.4603174603174603,0.358974358974359,0.4166666666666667,0.2857142857142857,0.6666666666666666,219.5,2022,1.0
CHI-NYK-10/28/2021,73.0,27.0,63.0,9.0,26.0,10.0,11.0,3.0,23.0,26.0,21.0,7.0,6.0,2.0,13.0,-9.0,82.0,30.0,60.0,10.0,23.0,12.0,15.0,5.0,30.0,35.0,13.0,12.0,5.0,3.0,12.0,9.0,207.0,-9.0,9.0,155.0,123.0,0.42857142857142855,0.5,0.34615384615384615,0.43478260869565216,0.9090909090909091,0.8,216.5,2022,1.0
WAS-ATL-10/28/2021,100.0,37.0,74.0,11.0,27.0,15.0,17.0,8.0,26.0,34.0,20.0,7.0,5.0,3.0,11.0,14.0,86.0,38.0,65.0,6.0,16.0,4.0,7.0,2.0,26.0,28.0,22.0,11.0,3.0,2.0,11.0,-14.0,233.0,14.0,14.0,186.0,139.0,0.5,0.5846153846153846,0.4074074074074074,0.375,0.8823529411764706,0.5714285714285714,222.5,2022,0.0
PHI-DET-10/28/2021,79.0,30.0,59.0,6.0,17.0,13.0,14.0,5.0,34.0,39.0,15.0,17.0,6.0,8.0,13.0,12.0,67.0,25.0,69.0,6.0,28.0,11.0,15.0,8.0,21.0,29.0,15.0,11.0,10.0,2.0,14.0,-12.0,212.0,12.0,12.0,146.0,128.0,0.5084745762711864,0.36231884057971014,0.35294117647058826,0.21428571428571427,0.9285714285714286,0.7333333333333333,211.0,2022,0.0
OKC-LAL-10/27/2021,97.0,33.0,66.0,14.0,30.0,17.0,23.0,9.0,24.0,33.0,14.0,12.0,5.0,2.0,11.0,2.0,95.0,38.0,67.0,9.0,22.0,10.0,10.0,4.0,21.0,25.0,24.0,12.0,6.0,2.0,17.0,-2.0,238.0,2.0,2.0,192.0,133.0,0.5,0.5671641791044776,0.4666666666666667,0.4090909090909091,0.7391304347826086,1.0,217.0,2022,0.0
NOP-ATL-10/27/2021,77.0,32.0,69.0,8.0,27.0,5.0,5.0,6.0,24.0,30.0,18.0,10.0,5.0,5.0,14.0,-7.0,84.0,33.0,73.0,7.0,23.0,11.0,12.0,16.0,24.0,40.0,17.0,9.0,4.0,4.0,10.0,7.0,201.0,-7.0,7.0,161.0,142.0,0.463768115942029,0.4520547945205479,0.2962962962962963,0.30434782608695654,1.0,0.9166666666666666,220.5,2022,1.0
MIL-MIN-10/27/2021,79.0,27.0,68.0,11.0,39.0,14.0,19.0,8.0,19.0,27.0,16.0,7.0,8.0,2.0,13.0,-15.0,94.0,36.0,72.0,12.0,36.0,10.0,11.0,10.0,31.0,41.0,26.0,14.0,4.0,3.0,19.0,15.0,221.0,-15.0,15.0,173.0,140.0,0.39705882352941174,0.5,0.28205128205128205,0.3333333333333333,0.7368421052631579,0.9090909090909091,231.0,2022,1.0
LAC-CLE-10/27/2021,64.0,24.0,67.0,8.0,33.0,8.0,12.0,9.0,23.0,32.0,14.0,12.0,10.0,2.0,18.0,-8.0,72.0,27.0,68.0,3.0,16.0,15.0,17.0,12.0,29.0,41.0,9.0,15.0,7.0,3.0,9.0,8.0,171.0,-8.0,8.0,136.0,135.0,0.3582089552238806,0.39705882352941174,0.24242424242424243,0.1875,0.6666666666666666,0.8823529411764706,219.0,2022,1.0
BKN-MIA-10/27/2021,74.0,26.0,65.0,11.0,36.0,11.0,12.0,3.0,30.0,33.0,17.0,13.0,3.0,4.0,17.0,-7.0,81.0,31.0,77.0,6.0,24.0,13.0,15.0,14.0,34.0,48.0,17.0,10.0,5.0,1.0,16.0,7.0,199.0,-7.0,7.0,155.0,142.0,0.4,0.4025974025974026,0.3055555555555556,0.25,0.9166666666666666,0.8666666666666667,218.0,2022,1.0
PHX-SAC-10/27/2021,76.0,33.0,73.0,3.0,16.0,7.0,10.0,11.0,32.0,43.0,18.0,11.0,4.0,4.0,12.0,-6.0,82.0,33.0,72.0,8.0,25.0,8.0,11.0,6.0,26.0,32.0,20.0,9.0,7.0,5.0,11.0,6.0,217.0,-6.0,6.0,158.0,145.0,0.4520547945205479,0.4583333333333333,0.1875,0.32,0.7,0.7272727272727273,224.5,2022,1.0
TOR-IND-10/27/2021,87.0,35.0,77.0,10.0,23.0,7.0,13.0,12.0,20.0,32.0,16.0,9.0,16.0,5.0,14.0,16.0,71.0,28.0,61.0,6.0,21.0,9.0,11.0,7.0,26.0,33.0,14.0,19.0,4.0,6.0,13.0,-16.0,218.0,16.0,16.0,158.0,138.0,0.45454545454545453,0.45901639344262296,0.43478260869565216,0.2857142857142857,0.5384615384615384,0.8181818181818182,214.0,2022,0.0
BOS-WAS-10/27/2021,86.0,30.0,62.0,9.0,23.0,17.0,20.0,6.0,21.0,27.0,18.0,10.0,8.0,4.0,14.0,-1.0,87.0,34.0,68.0,8.0,24.0,11.0,17.0,9.0,25.0,34.0,15.0,12.0,7.0,5.0,13.0,1.0,223.0,-1.0,1.0,173.0,130.0,0.4838709677419355,0.5,0.391304347826087,0.3333333333333333,0.85,0.6470588235294118,224.0,2022,1.0
POR-MEM-10/27/2021,87.0,30.0,65.0,12.0,30.0,15.0,21.0,7.0,25.0,32.0,15.0,8.0,6.0,4.0,14.0,10.0,77.0,28.0,69.0,14.0,36.0,7.0,14.0,13.0,25.0,38.0,22.0,14.0,6.0,2.0,18.0,-10.0,212.0,10.0,10.0,164.0,134.0,0.46153846153846156,0.4057971014492754,0.4,0.3888888888888889,0.7142857142857143,0.5,233.0,2022,1.0
ORL-CHA-10/27/2021,93.0,36.0,72.0,14.0,33.0,7.0,9.0,7.0,16.0,23.0,18.0,11.0,5.0,2.0,17.0,2.0,91.0,33.0,60.0,10.0,21.0,15.0,19.0,7.0,23.0,30.0,18.0,15.0,7.0,4.0,12.0,-2.0,231.0,2.0,2.0,184.0,132.0,0.5,0.55,0.42424242424242425,0.47619047619047616,0.7777777777777778,0.7894736842105263,221.0,2022,0.0
OKC-GSW-10/26/2021,76.0,30.0,67.0,9.0,26.0,7.0,9.0,5.0,26.0,31.0,15.0,11.0,6.0,3.0,15.0,-5.0,81.0,29.0,64.0,11.0,30.0,12.0,16.0,5.0,31.0,36.0,22.0,12.0,7.0,6.0,13.0,5.0,204.0,-5.0,5.0,157.0,131.0,0.44776119402985076,0.453125,0.34615384615384615,0.36666666666666664,0.7777777777777778,0.75,223.5,2022,1.0
UTA-DEN-10/26/2021,91.0,35.0,67.0,10.0,31.0,11.0,16.0,4.0,22.0,26.0,14.0,9.0,4.0,5.0,15.0,1.0,90.0,35.0,64.0,7.0,20.0,13.0,19.0,5.0,26.0,31.0,15.0,9.0,6.0,3.0,14.0,-1.0,232.0,1.0,1.0,181.0,131.0,0.5223880597014925,0.546875,0.3225806451612903,0.35,0.6875,0.6842105263157895,218.5,2022,0.0
DAL-HOU-10/26/2021,91.0,33.0,71.0,10.0,33.0,15.0,22.0,11.0,27.0,38.0,19.0,12.0,8.0,5.0,14.0,3.0,88.0,31.0,67.0,14.0,30.0,12.0,16.0,8.0,29.0,37.0,20.0,14.0,6.0,3.0,18.0,-3.0,222.0,3.0,3.0,179.0,138.0,0.4647887323943662,0.4626865671641791,0.30303030303030304,0.4666666666666667,0.6818181818181818,0.75,222.5,2022,1.0
NYK-PHI-10/26/2021,90.0,32.0,64.0,15.0,29.0,11.0,11.0,8.0,25.0,33.0,20.0,12.0,6.0,5.0,15.0,18.0,72.0,25.0,62.0,7.0,28.0,15.0,17.0,10.0,19.0,29.0,15.0,12.0,8.0,3.0,10.0,-18.0,211.0,18.0,18.0,162.0,126.0,0.5,0.4032258064516129,0.5172413793103449,0.25,1.0,0.8823529411764706,217.0,2022,1.0
BKN-WAS-10/25/2021,82.0,30.0,72.0,9.0,31.0,13.0,15.0,5.0,38.0,43.0,17.0,4.0,5.0,4.0,12.0,18.0,64.0,25.0,77.0,7.0,34.0,7.0,11.0,9.0,34.0,43.0,13.0,7.0,2.0,1.0,15.0,-18.0,194.0,18.0,18.0,146.0,149.0,0.4166666666666667,0.3246753246753247,0.2903225806451613,0.20588235294117646,0.8666666666666667,0.6363636363636364,229.0,2022,1.0
LAC-POR-10/25/2021,91.0,36.0,71.0,10.0,35.0,9.0,11.0,4.0,29.0,33.0,30.0,13.0,15.0,4.0,15.0,30.0,61.0,23.0,65.0,7.0,31.0,8.0,9.0,5.0,28.0,33.0,10.0,21.0,7.0,2.0,13.0,-30.0,202.0,30.0,30.0,152.0,136.0,0.5070422535211268,0.35384615384615387,0.2857142857142857,0.22580645161290322,0.8181818181818182,0.8888888888888888,229.5,2022,1.0
MIA-ORL-10/25/2021,81.0,32.0,64.0,2.0,16.0,15.0,15.0,5.0,25.0,30.0,20.0,9.0,8.0,2.0,14.0,11.0,70.0,26.0,63.0,9.0,34.0,9.0,12.0,3.0,23.0,26.0,16.0,13.0,6.0,5.0,17.0,-11.0,197.0,11.0,11.0,151.0,127.0,0.5,0.4126984126984127,0.125,0.2647058823529412,1.0,0.75,211.5,2022,1.0
ATL-DET-10/25/2021,95.0,36.0,70.0,11.0,30.0,12.0,13.0,7.0,30.0,37.0,17.0,13.0,9.0,1.0,15.0,16.0,79.0,30.0,68.0,7.0,23.0,12.0,14.0,7.0,18.0,25.0,18.0,11.0,6.0,5.0,10.0,-16.0,226.0,16.0,16.0,174.0,138.0,0.5142857142857142,0.4411764705882353,0.36666666666666664,0.30434782608695654,0.9230769230769231,0.8571428571428571,212.5,2022,0.0
MIN-NOP-10/25/2021,73.0,22.0,67.0,10.0,36.0,19.0,25.0,9.0,24.0,33.0,14.0,7.0,6.0,6.0,11.0,-7.0,80.0,30.0,67.0,9.0,25.0,11.0,14.0,11.0,35.0,46.0,15.0,16.0,3.0,4.0,17.0,7.0,205.0,-7.0,7.0,153.0,134.0,0.3283582089552239,0.44776119402985076,0.2777777777777778,0.36,0.76,0.7857142857142857,224.5,2022,1.0
DEN-CLE-10/25/2021,70.0,28.0,69.0,7.0,31.0,7.0,10.0,10.0,30.0,40.0,17.0,16.0,7.0,3.0,20.0,-5.0,75.0,27.0,61.0,5.0,20.0,16.0,20.0,7.0,30.0,37.0,18.0,11.0,7.0,3.0,14.0,5.0,186.0,-5.0,5.0,145.0,130.0,0.4057971014492754,0.4426229508196721,0.22580645161290322,0.25,0.7,0.8,221.0,2022,1.0
IND-MIL-10/25/2021,86.0,31.0,68.0,12.0,30.0,12.0,13.0,9.0,27.0,36.0,20.0,14.0,3.0,1.0,21.0,-15.0,101.0,34.0,68.0,9.0,26.0,24.0,27.0,5.0,26.0,31.0,18.0,6.0,9.0,4.0,14.0,15.0,228.0,-15.0,15.0,187.0,136.0,0.45588235294117646,0.5,0.4,0.34615384615384615,0.9230769230769231,0.8888888888888888,229.5,2022,1.0
TOR-CHI-10/25/2021,80.0,29.0,63.0,11.0,24.0,11.0,14.0,10.0,27.0,37.0,24.0,15.0,2.0,0.0,12.0,-12.0,92.0,34.0,68.0,11.0,23.0,13.0,13.0,4.0,19.0,23.0,22.0,5.0,9.0,2.0,10.0,12.0,219.0,-12.0,12.0,172.0,131.0,0.4603174603174603,0.5,0.4583333333333333,0.4782608695652174,0.7857142857142857,1.0,213.5,2022,0.0
OKC-PHI-10/24/2021,78.0,30.0,65.0,6.0,25.0,12.0,14.0,5.0,27.0,32.0,17.0,7.0,6.0,3.0,11.0,-9.0,87.0,31.0,66.0,13.0,29.0,12.0,15.0,8.0,26.0,34.0,21.0,8.0,3.0,7.0,12.0,9.0,218.0,-9.0,9.0,165.0,131.0,0.46153846153846156,0.4696969696969697,0.24,0.4482758620689655,0.8571428571428571,0.8,216.0,2022,0.0
HOU-BOS-10/24/2021,72.0,24.0,57.0,12.0,25.0,12.0,16.0,4.0,28.0,32.0,15.0,17.0,2.0,3.0,14.0,-17.0,89.0,32.0,67.0,13.0,37.0,12.0,14.0,1.0,29.0,30.0,20.0,5.0,8.0,6.0,15.0,17.0,204.0,-17.0,17.0,161.0,124.0,0.42105263157894735,0.47761194029850745,0.48,0.35135135135135137,0.75,0.8571428571428571,221.5,2022,1.0
LAL-MEM-10/24/2021,87.0,34.0,64.0,10.0,22.0,9.0,16.0,7.0,22.0,29.0,21.0,14.0,6.0,8.0,7.0,-3.0,90.0,37.0,80.0,11.0,29.0,5.0,7.0,13.0,25.0,38.0,22.0,11.0,11.0,4.0,14.0,3.0,239.0,-3.0,3.0,177.0,144.0,0.53125,0.4625,0.45454545454545453,0.3793103448275862,0.5625,0.7142857142857143,225.5,2022,0.0
BKN-CHA-10/24/2021,78.0,31.0,66.0,7.0,25.0,9.0,10.0,5.0,29.0,34.0,18.0,13.0,9.0,7.0,16.0,-1.0,79.0,29.0,72.0,6.0,25.0,15.0,19.0,8.0,29.0,37.0,18.0,10.0,8.0,4.0,13.0,1.0,206.0,-1.0,1.0,157.0,138.0,0.4696969696969697,0.4027777777777778,0.28,0.24,0.9,0.7894736842105263,233.0,2022,1.0
SAC-GSW-10/24/2021,88.0,34.0,64.0,13.0,33.0,7.0,11.0,8.0,27.0,35.0,23.0,14.0,0.0,4.0,10.0,-2.0,90.0,34.0,76.0,8.0,26.0,14.0,16.0,11.0,20.0,31.0,22.0,5.0,8.0,2.0,10.0,2.0,226.0,-2.0,2.0,178.0,140.0,0.53125,0.4473684210526316,0.3939393939393939,0.3076923076923077,0.6363636363636364,0.875,234.5,2022,1.0
NYK-ORL-10/24/2021,80.0,27.0,68.0,11.0,32.0,15.0,21.0,7.0,30.0,37.0,16.0,9.0,8.0,6.0,11.0,6.0,74.0,27.0,69.0,10.0,34.0,10.0,14.0,7.0,34.0,41.0,14.0,11.0,4.0,2.0,18.0,-6.0,214.0,6.0,6.0,154.0,137.0,0.39705882352941174,0.391304347826087,0.34375,0.29411764705882354,0.7142857142857143,0.7142857142857143,212.0,2022,0.0
LAC-MEM-10/23/2021,89.0,37.0,77.0,10.0,27.0,5.0,5.0,10.0,21.0,31.0,19.0,7.0,6.0,3.0,15.0,-8.0,97.0,34.0,67.0,12.0,27.0,17.0,19.0,9.0,23.0,32.0,19.0,8.0,5.0,2.0,10.0,8.0,234.0,-8.0,8.0,186.0,144.0,0.4805194805194805,0.5074626865671642,0.37037037037037035,0.4444444444444444,1.0,0.8947368421052632,226.0,2022,0.0
TOR-DAL-10/23/2021,72.0,27.0,67.0,10.0,30.0,8.0,11.0,9.0,28.0,37.0,16.0,9.0,7.0,6.0,19.0,-2.0,74.0,26.0,69.0,9.0,30.0,13.0,17.0,12.0,29.0,41.0,14.0,8.0,4.0,5.0,13.0,2.0,198.0,-2.0,2.0,146.0,136.0,0.40298507462686567,0.37681159420289856,0.3333333333333333,0.3,0.7272727272727273,0.7647058823529411,217.5,2022,1.0
POR-PHX-10/23/2021,106.0,39.0,68.0,17.0,37.0,11.0,15.0,5.0,28.0,33.0,15.0,6.0,5.0,5.0,12.0,25.0,81.0,33.0,65.0,8.0,19.0,7.0,12.0,5.0,20.0,25.0,22.0,9.0,4.0,1.0,15.0,-25.0,239.0,25.0,25.0,187.0,133.0,0.5735294117647058,0.5076923076923077,0.4594594594594595,0.42105263157894735,0.7333333333333333,0.5833333333333334,229.0,2022,0.0
CHI-DET-10/23/2021,79.0,28.0,67.0,9.0,23.0,14.0,17.0,2.0,32.0,34.0,20.0,6.0,10.0,8.0,12.0,25.0,54.0,23.0,64.0,2.0,18.0,6.0,10.0,8.0,34.0,42.0,9.0,18.0,5.0,7.0,16.0,-25.0,179.0,25.0,25.0,133.0,131.0,0.417910447761194,0.359375,0.391304347826087,0.1111111111111111,0.8235294117647058,0.6,213.5,2022,1.0
CLE-ATL-10/23/2021,83.0,31.0,66.0,6.0,22.0,15.0,21.0,8.0,35.0,43.0,22.0,9.0,2.0,5.0,12.0,11.0,72.0,29.0,78.0,9.0,27.0,5.0,8.0,13.0,25.0,38.0,17.0,4.0,5.0,1.0,17.0,-11.0,196.0,11.0,11.0,155.0,144.0,0.4696969696969697,0.3717948717948718,0.2727272727272727,0.3333333333333333,0.7142857142857143,0.625,223.5,2022,1.0
MIN-NOP-10/23/2021,69.0,29.0,73.0,8.0,27.0,3.0,5.0,13.0,23.0,36.0,19.0,18.0,10.0,7.0,19.0,2.0,67.0,24.0,68.0,8.0,31.0,11.0,14.0,19.0,29.0,48.0,10.0,26.0,10.0,5.0,15.0,-2.0,185.0,2.0,2.0,136.0,141.0,0.3972602739726027,0.35294117647058826,0.2962962962962963,0.25806451612903225,0.6,0.7857142857142857,228.5,2022,1.0
SAS-MIL-10/23/2021,81.0,35.0,70.0,6.0,27.0,5.0,5.0,3.0,23.0,26.0,21.0,9.0,6.0,4.0,11.0,-4.0,85.0,33.0,66.0,9.0,25.0,10.0,13.0,7.0,28.0,35.0,14.0,17.0,2.0,4.0,10.0,4.0,232.0,-4.0,4.0,166.0,136.0,0.5,0.5,0.2222222222222222,0.36,1.0,0.7692307692307693,225.5,2022,0.0
ORL-NYK-10/22/2021,64.0,22.0,64.0,12.0,32.0,8.0,9.0,7.0,28.0,35.0,17.0,13.0,5.0,3.0,15.0,-22.0,86.0,32.0,67.0,14.0,36.0,8.0,15.0,6.0,29.0,35.0,22.0,9.0,6.0,3.0,13.0,22.0,217.0,-22.0,22.0,150.0,131.0,0.34375,0.47761194029850745,0.375,0.3888888888888889,0.8888888888888888,0.5333333333333333,212.0,2022,0.0
HOU-OKC-10/22/2021,100.0,38.0,77.0,15.0,31.0,9.0,12.0,9.0,35.0,44.0,24.0,11.0,9.0,8.0,13.0,27.0,73.0,28.0,69.0,10.0,29.0,7.0,12.0,5.0,25.0,30.0,17.0,15.0,7.0,3.0,16.0,-27.0,215.0,27.0,27.0,173.0,146.0,0.4935064935064935,0.4057971014492754,0.4838709677419355,0.3448275862068966,0.75,0.5833333333333334,221.0,2022,1.0
CHI-NOP-10/22/2021,92.0,33.0,68.0,11.0,24.0,15.0,19.0,10.0,28.0,38.0,21.0,9.0,7.0,4.0,10.0,17.0,75.0,28.0,61.0,10.0,20.0,9.0,12.0,5.0,27.0,32.0,17.0,15.0,4.0,5.0,14.0,-17.0,240.0,17.0,17.0,167.0,129.0,0.4852941176470588,0.45901639344262296,0.4583333333333333,0.5,0.7894736842105263,0.75,222.5,2022,0.0
PHI-BKN-10/22/2021,91.0,37.0,68.0,12.0,24.0,5.0,6.0,4.0,22.0,26.0,15.0,7.0,7.0,9.0,15.0,6.0,85.0,31.0,68.0,10.0,29.0,13.0,16.0,10.0,23.0,33.0,18.0,11.0,4.0,5.0,11.0,-6.0,223.0,6.0,6.0,176.0,136.0,0.5441176470588235,0.45588235294117646,0.5,0.3448275862068966,0.8333333333333334,0.8125,224.5,2022,1.0
DEN-SAS-10/22/2021,79.0,33.0,66.0,8.0,24.0,5.0,8.0,8.0,24.0,32.0,21.0,16.0,9.0,2.0,15.0,9.0,70.0,31.0,62.0,4.0,16.0,4.0,6.0,4.0,23.0,27.0,19.0,18.0,8.0,2.0,14.0,-9.0,198.0,9.0,9.0,149.0,128.0,0.5,0.5,0.3333333333333333,0.25,0.625,0.6666666666666666,222.0,2022,1.0
CLE-CHA-10/22/2021,89.0,33.0,61.0,8.0,23.0,15.0,18.0,2.0,23.0,25.0,23.0,12.0,7.0,3.0,11.0,-1.0,90.0,35.0,68.0,8.0,21.0,12.0,15.0,8.0,28.0,36.0,23.0,14.0,7.0,0.0,14.0,1.0,235.0,-1.0,1.0,179.0,129.0,0.5409836065573771,0.5147058823529411,0.34782608695652173,0.38095238095238093,0.8333333333333334,0.8,226.0,2022,0.0
LAL-PHX-10/22/2021,67.0,21.0,62.0,9.0,23.0,16.0,20.0,6.0,26.0,32.0,14.0,13.0,5.0,3.0,18.0,-27.0,94.0,36.0,69.0,7.0,22.0,15.0,20.0,5.0,33.0,38.0,27.0,7.0,6.0,1.0,16.0,27.0,220.0,-27.0,27.0,161.0,131.0,0.3387096774193548,0.5217391304347826,0.391304347826087,0.3181818181818182,0.8,0.75,222.0,2022,1.0
SAC-UTA-10/22/2021,80.0,30.0,72.0,7.0,27.0,13.0,18.0,11.0,29.0,40.0,16.0,12.0,13.0,4.0,13.0,-1.0,81.0,28.0,67.0,15.0,34.0,10.0,12.0,8.0,26.0,34.0,11.0,16.0,11.0,3.0,13.0,1.0,211.0,-1.0,1.0,161.0,139.0,0.4166666666666667,0.417910447761194,0.25925925925925924,0.4411764705882353,0.7222222222222222,0.8333333333333334,227.0,2022,1.0
BOS-TOR-10/22/2021,64.0,25.0,59.0,9.0,26.0,5.0,7.0,6.0,25.0,31.0,16.0,18.0,3.0,12.0,15.0,-20.0,84.0,32.0,79.0,5.0,25.0,15.0,15.0,18.0,26.0,44.0,13.0,5.0,10.0,2.0,10.0,20.0,198.0,-20.0,20.0,148.0,138.0,0.423728813559322,0.4050632911392405,0.34615384615384615,0.2,0.7142857142857143,1.0,217.5,2022,1.0
MIA-MIL-10/21/2021,105.0,38.0,76.0,11.0,29.0,18.0,26.0,11.0,36.0,47.0,23.0,9.0,6.0,2.0,20.0,36.0,69.0,23.0,64.0,8.0,31.0,15.0,22.0,4.0,24.0,28.0,12.0,12.0,6.0,0.0,21.0,-36.0,232.0,36.0,36.0,174.0,140.0,0.5,0.359375,0.3793103448275862,0.25806451612903225,0.6923076923076923,0.6818181818181818,222.5,2022,0.0
GSW-LAC-10/21/2021,90.0,34.0,63.0,11.0,25.0,11.0,18.0,8.0,30.0,38.0,21.0,17.0,5.0,4.0,14.0,-3.0,93.0,35.0,71.0,10.0,26.0,13.0,18.0,5.0,23.0,28.0,19.0,7.0,8.0,0.0,19.0,3.0,228.0,-3.0,3.0,183.0,134.0,0.5396825396825397,0.49295774647887325,0.44,0.38461538461538464,0.6111111111111112,0.7222222222222222,229.0,2022,1.0
ATL-DAL-10/21/2021,86.0,35.0,70.0,8.0,22.0,8.0,9.0,4.0,38.0,42.0,22.0,11.0,7.0,9.0,12.0,22.0,64.0,22.0,72.0,10.0,33.0,10.0,11.0,10.0,29.0,39.0,13.0,12.0,7.0,2.0,16.0,-22.0,200.0,22.0,22.0,150.0,142.0,0.5,0.3055555555555556,0.36363636363636365,0.30303030303030304,0.8888888888888888,0.9090909090909091,225.5,2022,1.0
CHA-IND-10/20/2021,92.0,36.0,83.0,10.0,27.0,10.0,16.0,10.0,26.0,36.0,24.0,6.0,8.0,4.0,14.0,4.0,88.0,31.0,69.0,11.0,34.0,15.0,17.0,6.0,34.0,40.0,24.0,14.0,1.0,7.0,15.0,-4.0,245.0,4.0,4.0,180.0,152.0,0.43373493975903615,0.4492753623188406,0.37037037037037035,0.3235294117647059,0.625,0.8823529411764706,223.0,2022,0.0
MIN-HOU-10/20/2021,99.0,35.0,70.0,14.0,34.0,15.0,18.0,12.0,25.0,37.0,23.0,12.0,14.0,9.0,17.0,28.0,71.0,27.0,65.0,8.0,26.0,9.0,15.0,9.0,21.0,30.0,15.0,19.0,7.0,1.0,16.0,-28.0,230.0,28.0,28.0,170.0,135.0,0.5,0.4153846153846154,0.4117647058823529,0.3076923076923077,0.8333333333333334,0.6,232.0,2022,1.0
UTA-OKC-10/20/2021,83.0,31.0,68.0,11.0,35.0,10.0,11.0,8.0,31.0,39.0,15.0,7.0,5.0,4.0,15.0,20.0,63.0,26.0,71.0,3.0,26.0,8.0,14.0,14.0,26.0,40.0,13.0,11.0,2.0,2.0,12.0,-20.0,193.0,20.0,20.0,146.0,139.0,0.45588235294117646,0.36619718309859156,0.3142857142857143,0.11538461538461539,0.9090909090909091,0.5714285714285714,221.5,2022,1.0
TOR-WAS-10/20/2021,59.0,21.0,72.0,4.0,25.0,13.0,19.0,16.0,24.0,40.0,9.0,16.0,8.0,3.0,18.0,-22.0,81.0,29.0,61.0,4.0,20.0,19.0,24.0,5.0,32.0,37.0,16.0,17.0,13.0,4.0,13.0,22.0,181.0,-22.0,22.0,140.0,133.0,0.2916666666666667,0.47540983606557374,0.16,0.2,0.6842105263157895,0.7916666666666666,223.0,2022,1.0
PHX-DEN-10/20/2021,82.0,29.0,65.0,12.0,26.0,12.0,15.0,8.0,25.0,33.0,19.0,14.0,7.0,1.0,14.0,-3.0,85.0,34.0,63.0,12.0,29.0,5.0,9.0,6.0,28.0,34.0,19.0,15.0,8.0,0.0,15.0,3.0,208.0,-3.0,3.0,167.0,128.0,0.4461538461538462,0.5396825396825397,0.46153846153846156,0.41379310344827586,0.8,0.5555555555555556,224.0,2022,1.0
